2025-11-05T00:29:02.759Z 127.0.0.1 - GET /api/exercises 404 152 - 0.678 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:30:11.514Z 127.0.0.1 - GET /api/exercises 200 233 - 49.788 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:32:16.605Z 127.0.0.1 - GET /api/exercises 304 - - 3.556 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:32:26.608Z 127.0.0.1 - GET /api/exercises 304 - - 2.310 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:51:52.618Z 127.0.0.1 - GET /api/exercises 404 152 - 2.585 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:51:56.269Z 127.0.0.1 - GET /api/exercises 404 152 - 1.115 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:52:38.844Z 127.0.0.1 - GET /api/users/1/routines/1 200 2 - 55.190 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:52:39.759Z 127.0.0.1 - GET /api/users/1/routines/1 200 2 - 2.438 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:52:40.566Z 127.0.0.1 - GET /api/users/1/routines/1 200 2 - 2.121 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:52:49.448Z 127.0.0.1 - GET /api/users/1 200 23 - 5.321 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:52:56.108Z 127.0.0.1 - GET /api/users/1/routines 200 54 - 2.418 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:53:03.154Z 127.0.0.1 - GET /api/exercises 404 152 - 0.600 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:57:36.413Z 127.0.0.1 - GET /api/exercises 404 152 - 0.458 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:57:37.197Z 127.0.0.1 - GET /api/exercises 404 152 - 0.283 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:57:41.095Z 127.0.0.1 - GET /api/users 200 49 - 41.368 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:57:45.051Z 127.0.0.1 - GET /api/exercises 404 152 - 0.304 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:58:23.317Z 127.0.0.1 - GET /api/exercises 404 152 - 1.964 ms Thunder Client (https://www.thunderclient.com)
2025-11-05T00:59:23.842Z 127.0.0.1 - GET /api/exercises 404 152 - 2.917 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:59:24.731Z 127.0.0.1 - GET /api/exercises 404 152 - 0.576 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:59:28.556Z 127.0.0.1 - GET /api/exercises 404 152 - 0.624 ms Thunder Client (https://www.thunderclient.com)
